;0;1;2;3;4;5;6
2676;891f4b08e4bffff;2373.7725434334557;7;0;3;3;7
2677;891f4b09db7ffff;2570.752245961988;0;0;1;1;4
2678;891f4b08e47ffff;570.9825991495801;0;1;0;3;14
2679;891f4b08eafffff;1671.1637038442464;2;1;2;4;0
2680;891f4b09dabffff;144.92555396065995;1;0;1;4;4
2681;891f4b08e33ffff;1272.0524388226697;1;0;7;3;6
2682;891f4b08ea3ffff;1549.498375644875;3;0;1;8;0
2683;891f4b0832fffff;1456.6752391637785;0;0;0;9;3
2684;891f4b08e2fffff;84.47749197627961;2;0;1;1;0
2685;891f4b08e23ffff;245.07902591013004;0;1;1;2;0
2686;891f4b08e63ffff;986.3706214475119;0;0;1;3;0
2687;891f4b08ec3ffff;54.31399115305284;0;0;1;0;0
2688;891f4b08ed7ffff;321.1562484685381;4;2;1;3;0
2689;891f4b09d93ffff;385.5888336841226;1;0;0;1;2
2690;891f4b088cbffff;63.1509975899625;2;0;3;0;0
2691;891f4b09d17ffff;215.4581930189542;0;0;0;1;0
2692;891f4b08303ffff;48.27691660415458;0;0;0;1;0
2693;891e659056fffff;378.84437150765865;1;0;4;2;0
2694;891e65901d3ffff;1890.304413231208;0;0;5;0;0
2695;891e659019bffff;856.9498320664462;1;1;3;11;22
2696;891e6590567ffff;142.81610247122552;0;0;0;0;0
2697;891e659056bffff;1043.1889325086283;1;1;4;5;0
2698;891e65900a7ffff;909.1776143668079;1;0;2;2;0
2699;891e65901c3ffff;1337.2753100014634;1;0;6;6;6
2700;891e6590037ffff;2316.7376536193647;1;0;0;4;6
2701;891e65900afffff;2270.0527230591647;1;0;1;0;0
2702;891e6590033ffff;873.7468308107027;1;0;1;0;0
2703;891e6590193ffff;24.958420538817503;0;1;0;1;0
2704;891e65901d7ffff;706.1902203394962;6;1;4;6;8
2705;891e659052fffff;150.72379798136998;1;0;1;3;6
2706;891e6590693ffff;5339.4373176340805;2;0;4;6;2
2707;891e6593167ffff;3680.990101006218;0;0;1;2;6
2708;891e659312bffff;3918.164236830401;3;0;2;1;0
2709;891e659312fffff;3200.0708570647375;1;0;0;2;0
2710;891e6593177ffff;1657.6906908057435;1;1;1;2;4
2711;891e659054bffff;423.6195792293838;0;0;4;0;0
2712;891e6590543ffff;2769.0696295141324;6;1;10;10;8
2713;891e659042fffff;1787.472076314949;1;0;2;1;0
2714;891e6593173ffff;539.3130437180997;0;0;0;2;0
2715;891e6593133ffff;419.6304283448693;1;0;0;2;6
2716;891e659313bffff;1141.1748712833446;2;1;11;9;12
2717;891e659310fffff;143.18867675351677;1;0;1;0;0
2718;891e6593163ffff;252.761497531924;0;0;0;6;16
2719;891e6590553ffff;1310.3699787501746;1;1;1;3;0
2720;891e659051bffff;1847.5769807044808;0;0;0;2;0
2721;891e6590557ffff;3985.6120483652826;1;0;1;0;0
2722;891e659055bffff;551.992444240939;5;3;8;9;4
2723;891e6590097ffff;240.86241608997113;2;0;4;0;0
2724;891e6590427ffff;411.6654524791264;4;2;9;7;8
2725;891e6590423ffff;1435.9349533548266;3;4;6;11;3
2726;891e6590683ffff;3665.953892761719;4;0;0;6;0
2727;891e6590697ffff;1977.978155099976;0;0;0;2;0
2728;891e6590687ffff;1319.7424974237592;1;0;2;6;0
2729;891e65901dbffff;193.58081373505973;0;0;4;0;0
2730;891e65904abffff;30.811706748999843;1;0;0;5;12
2731;891e6590547ffff;779.6939747527796;0;1;4;6;16
2732;891e659050bffff;1576.3399790914714;2;0;4;2;0
2733;891e659068bffff;323.7575549419685;0;0;0;0;0
2734;891e65906d7ffff;625.456426980483;0;0;4;0;0
2735;891e65906c7ffff;298.0356911667034;0;0;0;0;0
2736;891e659069bffff;316.69976557135783;1;1;0;2;4
2737;891e659316fffff;300.6260580276998;1;0;0;0;0
2738;891e65906d3ffff;138.36721728619378;0;0;0;0;0
2739;891e65906c3ffff;192.1240055208788;0;0;0;0;0
2740;891f4c6a90fffff;1345.0106331299526;1;0;3;0;0
2741;891f4c6a90bffff;700.2450639119386;0;0;1;2;0
2742;891f4c6a973ffff;655.5044267846855;0;0;0;0;0
2743;891f4c6a947ffff;1952.1526875964885;2;0;2;0;0
2744;891f4c6a957ffff;47.718275667088015;0;0;0;2;0
2745;891f4c6a943ffff;104.00913240392669;0;0;2;0;0
2746;891f4c6a917ffff;78.94075898127609;1;0;0;0;0
2747;891f4c6a9bbffff;98.54687205145848;0;0;0;0;0
2748;891f4c6a98bffff;1791.0073763474638;0;0;3;1;0
2749;891f4c6a98fffff;52.70455251398817;0;0;0;0;0
2750;891f4c6a9d7ffff;1885.9194006579041;3;1;1;1;0
2751;891f4c6a813ffff;28.502033772550796;0;0;0;0;0
2752;891f4c6a8cbffff;1662.8511077926146;3;0;3;0;0
2753;891f4c6a8cfffff;3896.7280791728203;2;1;1;9;0
2754;891f4c6a8c3ffff;1149.9122763367304;0;0;1;5;0
2755;891f4c6ae37ffff;169.76876864033534;0;0;0;0;0
2756;891f4c6ae27ffff;41.316417072125546;0;0;0;0;0
2757;891f4c6ae23ffff;127.47929724050086;0;0;0;0;0
2758;891f4c6a9cbffff;257.0764038548385;3;0;1;2;0
2759;891f4c6a99bffff;1187.1583738203976;0;0;4;5;0
2760;891f4c6a993ffff;1998.953209704427;2;0;1;0;0
2761;891f4c6ad2fffff;317.25330743505947;1;0;0;0;0
2762;891f4c6aab3ffff;1067.7758087134414;4;2;5;0;0
2763;891f4c6aa87ffff;2697.7451460894476;4;0;4;1;0
2764;891f4c6a84bffff;2438.864501698054;1;1;5;1;0
2765;891f4c6aabbffff;596.8797630501649;1;1;0;0;0
2766;891f4c6a84fffff;3738.822420765499;1;1;7;2;0
2767;891f4c6a85bffff;232.61795174565117;0;0;0;0;0
2768;891f4c6aa97ffff;3101.2722420391156;5;2;4;2;0
2769;891f4c6aa83ffff;4139.970821287551;4;2;9;3;0
2770;891f4c6aad3ffff;2955.830491999226;1;0;0;2;0
2771;891f4c6aac3ffff;509.50885386894976;0;0;0;3;0
2772;891f4c6a87bffff;762.0226475136512;1;0;2;1;0
2773;891f4c6a863ffff;304.24107658594903;0;0;0;0;0
2774;891f4c6aab7ffff;263.9465483582442;2;1;1;2;0
2775;891f4c6a86bffff;361.25928881796676;0;0;1;0;0
2776;891f4c6ae6fffff;3457.2668361466526;3;1;5;3;0
2777;891f4c6aad7ffff;1862.7087986116112;0;0;5;1;0
2778;891f4c6aa9bffff;4130.296930023342;1;0;2;0;0
2779;891f4c6aa8bffff;2437.9577179467774;0;0;2;3;0
2780;891f4c6aa13ffff;2033.0669846692867;2;0;4;2;0
2781;891f4c6aa8fffff;3179.7315113866894;3;0;4;1;0
2782;891f4c6aac7ffff;734.4083989124522;6;2;5;2;0
2783;891f4c6aa17ffff;799.7038196028982;3;1;4;4;0
2784;891f4c6ae77ffff;2365.5335063085763;0;0;0;4;0
2785;891f4c6ae67ffff;3829.3480528664177;2;0;5;4;0
2786;891f4c6ae2bffff;843.8988193953027;0;1;2;2;0
2787;891f4c6ae6bffff;1996.258845741015;3;0;2;8;0
2788;891f4c6ae63ffff;3982.2415327806393;1;1;0;0;0
2789;891f4c6ae7bffff;2973.2065940013335;0;0;0;4;0
2790;891f4c6ae73ffff;1431.6625387546035;0;0;1;0;0
2791;891f4c6a853ffff;478.31153554285174;0;0;1;5;0
2792;891f4c6aa93ffff;513.9266543908323;4;1;10;7;0
2793;891f4ac08bbffff;586.582776669723;1;1;4;9;0
2794;891f4ac08b3ffff;1115.9328038459441;2;1;6;2;0
2795;891f4ac08afffff;98.26595071431967;0;0;3;0;0
2796;891f4ac0833ffff;634.5220006942579;1;1;2;2;0
2797;891f4ac08a3ffff;927.3238427645798;2;0;1;8;0
2798;891f4ac0817ffff;942.7191997312962;4;1;7;4;0
2799;891f4ac088fffff;87.9116996060144;1;0;4;4;0
2800;891f4ac0997ffff;416.5144195653138;2;0;0;0;0
2801;891f4ac09b3ffff;263.68490691913394;0;0;1;0;0
2802;891f4ac724bffff;454.621322637767;6;0;3;0;0
2803;891f4ac724fffff;1330.4312957080222;0;0;0;0;0
2804;891f4ac081bffff;1304.9577640976709;1;0;7;1;0
2805;891f4ac0803ffff;691.8771530261224;3;0;4;3;0
2806;891f4ac0a47ffff;974.6523616620857;1;0;2;4;0
2807;891f4ac0a73ffff;2036.4008279547534;0;0;0;4;0
2808;891f4ac0a0fffff;1353.592279020442;0;0;3;1;0
2809;891f4ac0a03ffff;738.6973540826705;0;0;0;2;0
2810;891f4ac0a07ffff;1697.5551887867864;1;0;0;8;0
2811;891f4ac0a0bffff;78.53499729468851;0;0;6;4;0
2812;891f4ac0a57ffff;1237.957331749241;1;0;0;9;0
2813;891f4ac0dc7ffff;1342.6976411119663;2;0;2;3;0
2814;891f4ac0d4fffff;643.4470249509508;3;0;4;3;0
2815;891f4ac0d1bffff;3450.2555607032136;2;0;2;1;0
2816;891f4ac0dcfffff;55.45926433648658;0;0;0;0;0
2817;891f4ac0d13ffff;3169.7712735606883;0;1;4;2;0
2818;891f4ac0dd7ffff;1149.280093530452;2;0;0;2;0
2819;891f4ac0d8bffff;3698.4163184284494;1;1;0;2;0
2820;891f4ac0d83ffff;1788.6115819476877;0;0;1;0;0
2821;891f4ac0d47ffff;3627.76591717564;6;1;5;5;0
2822;891f4ac0d57ffff;564.8023060114542;3;0;0;2;0
2823;891f4ac0d73ffff;1000.9915995419552;0;0;0;1;0
2824;891f4ac0d0bffff;451.3928262106034;1;0;1;2;0
2825;891f4ac0d03ffff;274.8503416809112;1;0;0;0;0
2826;891f4ac08b7ffff;465.0478621410071;2;1;1;1;0
2827;891f4ac0813ffff;184.35181221008241;1;0;2;0;0
2828;891f4ac72d3ffff;1353.0805904816716;1;0;3;2;0
2829;891f4ac72dbffff;447.66988174728743;0;0;0;2;0
2830;891f4ac0807ffff;470.74193802757895;0;0;3;1;0
2831;891f4ac083bffff;311.6014316625949;0;0;0;0;0
2832;891f4ac0877ffff;121.71304557543853;0;0;0;0;0
2833;891f4ac0863ffff;32.949342024585256;0;0;1;0;0
2834;891f4ac0b9bffff;625.0364509994085;0;0;0;0;0
2835;891f4ac086fffff;678.6304185865088;1;0;0;0;0
2836;891f4ac0d9bffff;715.9512392211218;0;0;0;1;0
2837;891f4ac09b7ffff;515.6994049930277;1;0;0;0;0
2838;891f4ac72cbffff;44.21340892303556;0;0;1;0;0
2839;891f4ac0da7ffff;83.77926380497156;0;0;0;0;0
2840;891f4ac08abffff;100.08965055617676;1;1;4;2;0
2841;891f4ac0aa3ffff;306.0585056836524;2;0;4;3;0
2842;891f4ac0ab7ffff;115.58694240519722;2;0;0;1;0
2843;891f4ac0823ffff;57.52630497016534;2;1;2;2;0
2844;891f4ac0837ffff;20.92095170287474;0;0;0;0;0
2845;891f4ac082fffff;11.484235849061525;0;0;2;0;0
2846;891f4ac0c67ffff;10.400551165290798;0;0;0;0;0
2847;891f4ac0bd7ffff;306.50597602605484;0;0;0;0;0
2848;891f4ac0867ffff;485.54214867789676;0;0;2;0;0
2849;891f4ac0d17ffff;2636.5993027221652;0;0;0;2;0
2850;891f4ac72c3ffff;343.7405641995904;0;0;0;1;0
2851;891f4ac0d8fffff;342.741268386176;0;0;0;2;0
2852;891f4ac0dbbffff;1423.779381164345;2;1;0;2;0
2853;891f4ac0dabffff;593.2490112015364;0;0;1;1;0
2854;891f5e3415bffff;1792.5767325931995;0;1;0;1;0
2855;891f5e3430fffff;1830.7399216970148;1;0;3;0;0
2856;891f5e3433bffff;5123.755888296227;2;0;0;0;0
2857;891f5e34303ffff;1915.9668839867231;3;1;2;3;0
2858;891f5e34317ffff;2789.5217155340965;1;0;1;3;0
2859;891f5e3430bffff;1644.1525144769653;0;0;0;1;0
2860;891f5e34313ffff;355.93382348717495;4;1;3;2;0
2861;891f5e34323ffff;3438.2106657818704;0;0;2;0;0
2862;891f5e3432bffff;3168.869647175018;1;0;3;7;0
2863;891f5e34327ffff;1268.5684864142345;0;0;1;2;0
2864;891f5e3432fffff;702.6269045310117;1;0;2;4;0
2865;891f5e34337ffff;1830.935133915087;3;0;0;2;0
2866;891f5e34333ffff;3785.6752451872903;0;0;0;0;0
2867;891f5e34377ffff;1738.1167420413265;2;1;0;4;0
2868;891f5e34387ffff;986.3927265401167;0;0;2;0;0
2869;891f5e34373ffff;1826.2189569770928;0;0;0;1;0
2870;891f5e34307ffff;259.00828286839095;0;0;5;1;0
2871;891f5e3402fffff;291.908382306341;0;0;3;1;0
2872;891f5e34067ffff;358.9689428215344;0;0;0;2;0
2873;891f5e3439bffff;794.5153792373715;1;0;0;2;0
2874;891f5e34393ffff;1161.7932210003353;0;0;1;0;0
2875;891f5e34397ffff;1299.9856096533856;0;0;2;0;0
2876;891f5e3414fffff;952.4603694190614;2;0;2;1;0
2877;891f5e34143ffff;1589.9745650645177;2;1;3;0;0
2878;891f5e3414bffff;94.62189434826948;0;0;2;0;0
2879;891f5e34147ffff;224.79627437102073;3;4;10;2;0
2880;891f5e3437bffff;1696.659870087598;1;0;1;6;0
2881;891f5e34027ffff;250.753459184088;0;0;0;1;0
2882;891f5e34347ffff;129.2952840762254;0;0;1;2;0
2883;891f5e341c3ffff;52.01601951141547;0;0;0;0;0
2884;891f5e341dbffff;319.97911593042096;0;0;0;0;0
2885;891f5e36a03ffff;1782.5362576291727;0;1;0;0;0
2886;891f5e36a13ffff;2326.136646806075;2;0;0;0;0
2887;891f5e34363ffff;1943.4719040890748;0;0;0;2;0
2888;891f5e35d93ffff;1158.6308548784532;0;0;0;0;0
2889;891f5c36153ffff;2825.897134118126;0;0;1;1;0
2890;891f5c361cfffff;2972.997601429407;0;0;0;0;0
2891;891f5c361cbffff;3580.199804103765;1;0;4;1;0
2892;891f5c36113ffff;1921.2408365509366;0;0;3;0;0
2893;891f5c36127ffff;16.548771876524093;0;0;0;0;0
2894;891f5c36133ffff;261.456529227383;1;1;3;2;0
2895;891f5c36137ffff;674.1007240937333;1;0;2;1;0
2896;891f5c36123ffff;167.7789002280719;1;0;0;5;0
2897;891f5c361b3ffff;111.58144437602564;0;2;3;7;0
2898;891f5c3618fffff;221.97569774654815;0;0;0;4;0
2899;891f5c361a3ffff;35.73397321409053;0;0;4;2;0
2900;891f5c361abffff;1047.733645900473;1;0;0;4;0
2901;891f5c36103ffff;555.1902536080476;0;0;1;2;0
2902;891f5c3611bffff;158.80493035599;5;0;5;8;0
2903;891f5dd9253ffff;440.09911970557556;6;6;10;6;0
2904;891f5dd9243ffff;68.26165521592029;6;3;14;2;0
2905;891f5dd924bffff;228.410814749813;4;2;1;1;0
2906;891f5c36117ffff;143.42693709168375;1;1;0;1;0
2907;891f5c3610bffff;3537.732944789914;2;0;1;0;0
2908;891f5c361bbffff;512.0515793542363;0;0;3;1;0
2909;891f5dd92cfffff;379.4616065060218;1;2;3;0;0
2910;891f5c361c3ffff;2143.924953041286;4;1;7;8;0
2911;891f5dd920fffff;23.461140702309866;4;0;0;0;0
2912;891f5c361d7ffff;160.01355166817018;2;0;4;5;0
2913;891f5c361c7ffff;792.4875678560593;0;1;4;1;0
2914;891f5c3618bffff;897.0634771555747;0;0;4;2;0
2915;891f5c36eabffff;148.17968384482185;1;0;0;1;0
2916;891f5c36027ffff;2494.2516906813153;0;0;1;2;0
2917;891f5c36037ffff;1780.9884362192145;1;0;2;2;0
2918;891f5c3616bffff;906.1938966652333;1;1;3;3;0
2919;891f5c36507ffff;214.6884343620449;1;0;0;0;0
2920;891f5c36533ffff;198.95227773811104;1;0;2;2;0
2921;891f5c36157ffff;1468.52745525772;0;0;0;7;0
2922;891f5c36147ffff;2842.2032924296304;2;0;1;8;0
2923;891f5dd9e53ffff;400.19664836196665;1;0;3;1;0
2924;891f5c3617bffff;197.10989307048914;0;0;0;3;0
2925;891f5c36ed3ffff;1170.687712893968;0;1;2;1;0
2926;891f5c363a7ffff;341.7110956979114;0;0;0;2;0
2927;891f5c36edbffff;274.0717242024773;0;0;0;3;0
2928;891f5c36143ffff;2101.029462617603;0;0;0;1;0
2929;891f5c3615bffff;2833.3791554782197;1;0;0;3;0
2930;891f5c36d3bffff;85.19004467583453;0;0;0;1;0
2931;891f5c36e17ffff;118.58501121438923;0;0;0;0;0
2932;891f5c36d97ffff;15.492076788672335;0;0;0;1;0
2933;891f5dd9e5bffff;168.98883054820573;0;0;0;0;0
2934;891f5dd9ecbffff;70.70719056399726;0;0;0;1;0
2935;891f5dd9ecfffff;271.3035565228818;0;0;0;0;0
2936;891f5dd9e57ffff;437.73551741486204;0;0;0;3;0
2937;891f5dd9327ffff;115.80553090752299;0;0;1;0;0
2938;891f5dd9e4bffff;42.02184466860063;0;0;0;4;0
2939;891f5c3684bffff;70.81768824431019;0;0;2;2;0
2940;891f5c36ebbffff;86.95267667887283;0;0;0;4;0
2941;891f5dd95b7ffff;97.83416194657397;0;0;0;0;0
2942;891f5c365abffff;57.06788369858887;0;0;0;0;0
2943;891f5c3614fffff;2831.5650840860135;0;0;0;3;0
2944;891f5dd923bffff;32.07231289453477;1;0;0;0;0
2945;891f5c36173ffff;87.2013661605008;0;0;0;2;0
2946;891f5c10327ffff;2505.167960519051;1;0;9;8;4
2947;891f5c10ec3ffff;4034.3537927737966;0;0;0;8;8
2948;891f5c10ecfffff;1690.9336615812304;1;0;5;13;0
2949;891f5c10edbffff;2208.083467149729;1;0;1;10;10
2950;891f5c10ecbffff;1168.5513500096806;1;0;6;3;0
2951;891f5c10337ffff;3881.5451721807144;3;0;1;5;4
2952;891f5c10e1bffff;1020.2973417049071;2;0;5;5;4
2953;891f5c10ed3ffff;2001.7647540457278;0;0;2;3;0
2954;891f5c103afffff;2640.6789233648265;5;0;3;3;0
2955;891f5c10e53ffff;1076.3583127604159;1;0;4;8;8
2956;891f5c10e07ffff;1066.739300179936;1;2;8;5;8
2957;891f5c10eabffff;711.5017959769013;1;0;1;0;0
2958;891f5c10e03ffff;709.7500756110637;4;3;12;1;0
2959;891f5c10e0bffff;813.4332893526677;1;1;4;8;8
2960;891f5c10e57ffff;411.0639715964514;1;0;5;3;0
2961;891f5c10e47ffff;533.1523098141042;2;0;1;4;4
2962;891f5c10e0fffff;775.7980942508223;6;2;2;5;5
2963;891f5c103abffff;1480.7319842183167;2;0;1;0;0
2964;891f5c103a3ffff;3779.02360288007;2;0;2;11;1
2965;891f5c10eb3ffff;289.4284273341724;1;0;2;2;2
2966;891f5c1033bffff;399.4862980867009;1;0;0;0;0
2967;891f5c10333ffff;1794.9272771315525;0;0;3;2;0
2968;891f5c10323ffff;656.2427789903492;0;0;3;0;0
2969;891f5c10e3bffff;152.7074590727519;0;0;1;4;4
2970;891f5c10e33ffff;385.77134221178596;1;2;4;4;3
2971;891f5c103b3ffff;1990.3707391239593;0;0;0;6;0
2972;891f5c103b7ffff;3599.385695010196;0;0;0;0;0
2973;891f5c103a7ffff;1094.8735026139148;1;0;2;1;0
2974;891f5c108d7ffff;338.0909698468453;0;0;1;0;0
2975;891f5c10e5bffff;45.654799294388;0;0;1;0;0
2976;891f5c11d83ffff;94.52435842876261;0;0;2;4;4
2977;891f5c10adbffff;200.5454067059309;0;0;0;6;4
2978;891f5c10ac3ffff;32.66813462565321;0;0;0;0;0
2979;891f5c11d8bffff;492.74946684817417;1;0;0;0;0
2980;891f5c11dd7ffff;553.849936953594;0;0;2;7;8
2981;891f5c11d8fffff;42.70613188395201;0;0;0;1;0
2982;891f5c10ed7ffff;1202.8701197190844;0;0;0;0;0
2983;891f5c103bbffff;361.2751638506824;1;0;0;5;1
2984;891f5c11c2fffff;890.6435494580575;0;0;1;1;0
2985;891f5c11d5bffff;287.04119390543144;1;0;1;4;4
2986;891f5c11893ffff;123.44337490148644;1;0;5;5;4
2987;891f5c11d9bffff;1197.3872183378814;1;0;2;1;0
2988;891f5c11897ffff;259.48271831508686;0;0;1;0;0
2989;891f5c10ea3ffff;168.61441061323626;0;0;0;0;0
2990;891f5c11853ffff;116.21154882581283;0;0;0;4;4
2991;891f5c1189bffff;49.81243980276945;1;0;2;5;0
2992;891f5c10173ffff;5.0850400869757095;0;0;0;0;0
2993;891f5c10387ffff;649.7376249739325;0;0;0;0;0
2994;891f5c1036fffff;834.4027452994143;0;0;0;0;0
2995;891e64aad03ffff;850.4354565337679;3;1;4;1;0
2996;891e64aad1bffff;534.4786761198003;1;2;0;0;0
2997;891e64a1a7bffff;131.90604492572143;0;0;1;3;0
2998;891e64aad3bffff;780.8463872560135;0;0;2;0;0
2999;891e64aad0bffff;53.7053153457788;11;3;7;10;14
3000;891e64aad0fffff;330.0880651733188;2;0;0;0;0
3001;891e64aad07ffff;39.0977661122269;0;0;2;3;0
3002;891e64aad23ffff;389.275924745982;0;0;1;0;0
3003;891e64a1ac3ffff;533.4531781030641;9;1;6;2;0
3004;891e64a1e6fffff;171.0279022205155;3;0;7;0;0
3005;891e64aa98bffff;22.11930096643618;0;0;1;4;0
3006;891e64aad37ffff;34.42431019258101;2;0;1;2;0
3007;891e64aad13ffff;138.49337226483672;1;0;0;0;0
3008;891e64a1367ffff;57.78480220095092;1;0;0;0;0
3009;891e64aad93ffff;17.553586209333496;0;0;1;1;0
3010;891e64a1ad7ffff;243.49092638371096;1;2;7;3;0
3011;891e64a1ad3ffff;79.80898109946882;0;0;5;2;0
3012;891e64a1e2bffff;929.6787784238968;1;0;3;2;0
3013;891e64a1a93ffff;482.6662023862989;4;3;2;5;0
3014;891e64a1e43ffff;739.2090219047591;1;0;3;4;0
3015;891e64a1a43ffff;273.5749329941472;1;0;1;0;0
3016;891e64a1a4fffff;69.97549134308777;0;0;2;0;0
3017;891e64a1e6bffff;26.944009454830926;0;1;6;4;0
3018;891e64a1ec7ffff;37.11927195459978;0;0;0;2;0
3019;891e64aadabffff;34.92478799147752;4;2;0;4;0
3020;891e64a1abbffff;29.0666359353686;0;0;0;9;0
3021;891e64a1a8fffff;682.6212133541159;0;0;0;3;0
3022;891e64a1e77ffff;135.38326086107693;0;0;0;1;0
3023;891e64a1a17ffff;469.04353918919094;2;0;0;1;0
3024;891f410992bffff;3238.565094507632;2;0;2;5;0
3025;891f410993bffff;2919.6632149717666;2;0;3;5;0
3026;891f4109977ffff;2771.1787112387324;6;0;1;5;0
3027;891f4109923ffff;2130.9876810731;2;0;3;4;0
3028;891f410990fffff;2612.942592041292;4;0;3;5;0
3029;891f4109907ffff;1476.02558756477;1;0;3;2;0
3030;891f4109903ffff;1770.649398059391;4;0;1;1;0
3031;891f4109933ffff;641.777241227145;3;1;0;0;0
3032;891f410990bffff;1216.0367467587057;5;0;1;1;0
3033;891f4109953ffff;2629.783841554622;2;0;0;3;0
3034;891f4109913ffff;41.60742418088926;1;0;1;2;0
3035;891f41099c3ffff;1579.2562515510574;8;6;7;7;0
3036;891f41099cfffff;1481.7045789423394;4;1;5;8;0
3037;891f41099cbffff;2308.964623157172;3;0;5;5;0
3038;891f4109827ffff;1055.976900308328;2;0;2;4;0
3039;891f4109837ffff;1337.4814604466253;1;0;0;1;0
3040;891f41099dbffff;245.32974998144238;1;2;7;4;0
3041;891f41098afffff;1077.5815052674607;0;0;0;5;0
3042;891f41098abffff;263.8206422881717;1;0;1;5;0
3043;891f41098bbffff;183.88737947051715;1;0;3;2;0
3044;891f4109983ffff;44.66876188966033;0;0;1;0;0
3045;891f410988bffff;196.86159713865663;0;1;0;2;0
3046;891f410988fffff;418.5741370264867;0;0;0;4;0
3047;891f41099d7ffff;39.906361582778146;0;0;0;0;0
3048;891f410998bffff;24.157797725372454;0;0;3;0;0
3049;891f410836bffff;115.06941285192927;1;0;1;1;0
3050;891f4108373ffff;299.87379663011296;0;0;1;0;0
3051;891f410837bffff;2088.2010857186165;1;0;6;4;0
3052;891f4108a47ffff;45.310090686589966;1;0;0;2;0
3053;891f4109887ffff;184.13230662209105;1;0;0;1;0
3054;891f4109973ffff;2452.3239175415138;2;0;0;2;0
3055;891f410997bffff;950.2537841462046;0;0;0;3;0
3056;891f4109883ffff;408.1752916911147;0;0;0;2;0
3057;891f4108a7bffff;16.389821139810525;0;0;0;0;0
3058;891f4109963ffff;1099.6145026699057;0;0;0;0;0
3059;891f4109cb7ffff;28.85551542501959;2;0;0;1;0
3060;891f4109833ffff;341.72700471103036;0;0;1;4;0
3061;891f4b84ec3ffff;1494.6181101068455;4;0;0;2;0
3062;891f4b84edbffff;293.36268341764895;0;0;0;1;0
3063;891f4b84ecbffff;222.15378689170896;0;0;3;2;0
3064;891f4b84123ffff;318.9034313442007;1;0;0;18;0
3065;891f4b84ed3ffff;43.56621712658205;0;0;1;1;0
3066;891f4b85d77ffff;227.83234510294582;0;0;0;0;0
3067;891f4b843a3ffff;331.3008683407545;6;0;1;5;0
3068;891f4b85ebbffff;214.33917185191092;1;0;0;1;0
3069;891f4b85c63ffff;24.850704860428266;0;0;1;3;0
3070;891f4b85d0fffff;436.73559460971956;1;0;4;7;12
3071;891f4b84027ffff;52.767228416210955;5;0;0;0;0
3072;891f484c2afffff;799.8863825038966;3;1;3;2;0
3073;891f484dc93ffff;73.10794434885179;3;2;1;1;0
3074;891f484dc9bffff;155.5079963253194;5;1;7;2;0
3075;891f484c22bffff;22.385530672407864;0;0;1;2;0
3076;891f484dc47ffff;315.1881138836933;1;0;0;0;0
3077;891f484dc43ffff;403.11537141892825;3;0;1;5;0
3078;891f484c2b7ffff;95.39129145991214;1;0;0;1;0
3079;891f484dca3ffff;12.623650730338;1;0;1;6;0
3080;891f484dc03ffff;45.440132733996705;2;0;4;1;0
3081;891f484dcb3ffff;59.40844387601685;0;0;0;0;0
3082;891f484dcb7ffff;35.266023735192924;0;0;0;0;0
3083;891f484dcafffff;54.012649808735574;0;0;0;0;0
3084;891f5899123ffff;1026.0903966959497;1;0;0;2;0
3085;891f589913bffff;1218.0239936120634;0;0;0;2;0
3086;891f5898343ffff;2194.617143092533;1;0;0;4;0
3087;891f589835bffff;571.262316109689;2;0;1;6;12
3088;891f5899c8fffff;2928.4679907083473;2;0;4;2;0
3089;891f5899137ffff;1364.4150852151988;6;1;5;12;0
3090;891f5899cdbffff;1391.0167616732251;2;0;3;1;0
3091;891f5899c97ffff;1717.6754039503433;11;5;6;2;0
3092;891f589822fffff;372.9419071842043;0;0;2;3;0
3093;891f5899c83ffff;1185.0440453999681;7;0;5;2;0
3094;891f5899c53ffff;1899.2890820609434;1;0;0;3;0
3095;891f5899ccbffff;561.9100414475932;0;0;2;2;0
3096;891f5899127ffff;1493.5175870721669;3;3;1;7;0
3097;891f5899ccfffff;407.7865402253848;1;0;1;1;0
3098;891f5899cc3ffff;1265.7501629576352;0;0;7;8;0
3099;891f5899cd7ffff;523.0572636975633;1;5;1;6;0
3100;891f5899c8bffff;319.71789453513475;0;1;1;3;0
3101;891f5899c9bffff;951.1196674582094;4;1;2;6;0
3102;891f5899c87ffff;384.57485895352636;0;0;0;1;0
3103;891f5899cbbffff;149.98249618829215;0;0;1;1;0
3104;891f58982a7ffff;3165.9813490118595;5;2;3;4;0
3105;891f58982b7ffff;441.1001209890944;0;0;0;2;0
3106;891f5898237ffff;3357.30195026554;3;0;1;2;0
3107;891f58982afffff;1053.0160481420899;0;0;0;2;0
3108;891f589820fffff;1917.7191116156719;0;0;0;2;0
3109;891f589823bffff;1732.9352017821577;3;0;7;3;0
3110;891f5898207ffff;1224.6405201048674;0;0;0;7;10
3111;891f5898227ffff;276.14445358505566;1;1;0;5;0
3112;891f58983dbffff;2870.416131993169;1;0;0;2;0
3113;891f5898357ffff;997.6691108949477;5;0;6;6;0
3114;891f589806bffff;456.4338252159486;0;0;0;0;0
3115;891f5898353ffff;923.8234397913741;1;0;1;2;0
3116;891f5898223ffff;247.58683607378367;0;0;3;8;16
3117;891f5898233ffff;595.6809163746434;5;0;1;4;0
